age,annual_income,total_debt,credit_history_years,late_payments,existing_loans,savings,employment_years,monthly_expenses,creditworthy
65,78915.35920328985,15168.36671113494,35.0,0,1,6066.795957743419,6.621424671108553,3045.202746086797,1
55,77421.42928309372,21031.018849503303,34.70924232155004,0,0,72180.42910656784,16.629363502842224,2745.5276524389005,1
35,72272.62946350133,19246.972776513467,10.530141143503455,0,1,30377.88378091739,12.025877781835693,3737.622418974911,1
64,27734.41403571629,15448.358249785455,35.0,1,1,48915.253096117056,5.030867906275473,4314.811944020557,1
43,69924.17927918895,2637.2768595575526,17.017863746221398,1,2,19559.91189063886,17.91055325976707,1084.8347678504194,1
43,62287.39157744276,3227.920365389684,22.766026300903366,0,2,40338.292665445835,1.5191638264669978,2568.2143794316576,1
40,26105.11755161378,12161.130609077809,13.36630419524909,2,2,31801.63931091436,0.0,2561.121126441415,0
27,54562.64709212532,17917.20116070413,8.140797217821245,0,2,45422.551089989276,4.894473064380385,2213.650488218977,1
63,61561.62080259873,11917.52052800883,35.0,5,2,26424.355479172464,3.2067991098970743,3482.9545665260944,0
21,65009.35492881671,24252.119305794655,0.0,1,1,57928.144207614205,5.175341927565505,2831.1989142671514,1
28,58190.7046050794,15207.790807883164,5.622262301391047,4,1,3142.994745233209,10.990453482005577,4332.9255779985015,0
31,60242.165503252836,8349.872752204898,6.6141942313099245,0,3,47088.72894356442,6.8301021419766075,3590.239768366492,1
33,81525.00506055572,15219.037070120907,5.468446998052273,1,0,32136.955599594865,6.958516161901073,3828.232194009941,1
26,77068.61037839224,20258.598363165525,1.2937035103000913,2,3,11670.119429287017,7.2940740810445215,1520.7522020123895,1
21,18000.0,21248.847188245843,0.0,0,2,65137.18566084798,0.0,1874.5226683846524,0
51,49286.10601292172,36783.79131993129,28.151270802557725,1,0,63276.559078216414,0.0,1948.677690617204,1
64,52036.28150420888,11310.906599965805,35.0,2,1,500.0,5.073443672852892,3790.8069220254047,1
26,23462.22569091452,17265.213384095998,0.0,2,1,33182.118972224845,2.7853559932613123,1729.5413424813723,0
34,56695.29504818162,22261.239468194264,9.069412134284244,1,3,42701.925985153255,5.841062564269411,1755.8590857103143,1
43,77477.63990338912,17765.770407991848,21.95310671503969,1,1,37950.68654972067,14.02064189804045,1590.7801243395002,1
62,35441.77852736937,12993.818540113469,35.0,0,1,57279.532949011795,6.627752513034013,5077.724496990878,1
52,61055.2168964177,2507.4282365575655,34.42284559786498,0,2,53537.38873526306,0.3891589113850715,2471.9912813004885,1
55,38515.17740866412,12891.654409469844,24.99153094773959,0,4,34773.37241370927,3.034501063676632,3076.899214903158,1
47,42905.58357376582,7262.9758728219895,26.115762356298458,0,0,70987.86502340945,15.552879544961268,1573.444413804318,1
39,81593.08541506063,1000.0,16.221801872828753,2,2,46863.237408736386,14.662469857295076,3463.332559927981,1
29,45233.95923798715,10043.211583294134,6.2490968517767245,2,2,23674.539086797395,9.97938717824441,1003.7000372817618,1
59,63319.824802191244,7529.082792335455,35.0,0,2,20057.74329308967,0.0,1718.8975293196008,1
57,21318.073910902232,23837.86545292948,31.099122724348295,0,0,52380.14705352494,8.534024675520747,1941.7634904752001,0
22,88521.71610510784,24010.918374142937,0.0,1,4,15726.823922452046,8.91848549575351,2796.9843846574468,1
53,65847.74403351698,8961.207104191251,25.67864611245639,1,3,22624.710969747408,7.127701041951201,1886.2259173215266,1
24,51715.00283229529,15397.71369436879,0.2866023372953919,2,1,25687.705953812736,4.149944721953203,3971.5982909861004,0
54,65359.8371799981,1000.0,28.451806605431393,2,3,36401.76107897071,5.1868447806512785,3052.900883983782,1
58,29623.250278939413,13056.600498173058,35.0,1,3,26517.74946669153,3.801425464064639,1979.356916524145,1
26,76285.55335154783,21989.819007023456,8.646948166984677,2,2,6294.523863357506,1.2746302082048793,3497.8553693616504,0
40,49168.27404106426,26249.37889614103,17.884890675068164,2,2,50917.43528383374,13.82993917734122,2246.043885854248,1
26,51326.74872912817,10869.529183086863,0.2192713508006705,1,2,22720.824321867927,11.411568975148477,2068.6070264838986,1
46,46150.19893062128,28518.548605275195,26.2104920252638,1,1,66358.83483839085,5.57535278708345,3406.2340827457647,1
62,44548.274750579476,2843.080784865284,34.45542582406552,2,1,35471.82013067711,8.760891541838847,700.0,1
24,67504.07100931136,5523.722008562076,0.0,3,0,52809.73471923887,8.948504451952676,3261.335360055838,1
38,59606.323301876015,25096.618656378763,18.023791824098485,2,1,41355.50725525427,18.71441779038031,1958.2146852077074,1
64,66731.46654525472,34711.21228563247,35.0,1,2,53671.01288621927,11.362843404578523,1956.8534267128653,1
34,54841.69558925971,22934.319881836953,16.971042977288597,1,3,40266.101932759775,11.173848093640522,4362.32324143045,1
26,64237.59659938926,17596.576134659877,0.0,2,1,34233.03901185252,7.1899050653466725,2121.9085054071716,0
42,47460.72260934931,1000.0,19.926523879313393,0,0,49678.213653417304,4.827880207949121,3460.3231694861524,1
43,95135.17314537187,1000.0,21.842901481110676,2,1,74747.49806265694,13.913551263308076,2851.320256248521,1
50,26777.252504251024,19294.09536895869,26.8594361559713,1,3,25143.655105112244,10.261360587830922,2944.6919228146157,0
35,77696.87182413372,14419.373304288254,3.201188563435158,2,1,44308.685779050254,2.8522902297280037,2374.5119679556265,0
64,79622.33411297748,6941.648178478821,35.0,1,2,29905.591394817322,9.26933277169919,2327.5560478913917,1
44,39661.14149261931,18655.325808300506,14.979966209767401,1,2,39109.06236887462,11.18693044210406,3975.1895511457033,0
33,95126.92499000752,19151.313675078098,14.828650817207564,1,2,30758.85403637761,0.0,3437.414062809409,1
64,72918.82509301572,27444.158685402726,35.0,0,1,500.0,2.3880660370766638,2150.287137259056,1
62,72480.50212281241,19366.022830127007,35.0,1,0,26396.639080712815,8.813824130199531,1658.7114733795145,1
43,55504.39936646578,30283.943683343845,14.465823193740048,2,1,47991.99131055361,0.0,2073.9736399574012,0
22,51089.92915206382,18079.940295488133,0.0,2,0,16226.280781165731,0.0,3483.3457430457065,1
47,51230.641113287056,16846.650051926637,29.44332391961898,0,0,46577.03597528778,5.647691298028693,3660.822597199767,1
45,62029.55073375131,28643.121862471824,25.16746156121475,1,2,33304.964959026205,9.457721295474713,3099.449241814338,1
27,80221.35295061013,8215.591199585655,1.0852145478512154,3,1,26553.170444624237,9.688918534505591,1144.9061619124245,1
49,58263.65592150555,46144.47453266161,31.048154812967823,1,2,46304.67693510062,14.911997763457304,3278.4011724758425,1
58,38594.01478352878,21752.574781667357,35.0,0,2,42258.56778415671,7.411319439447495,3773.220383242613,1
25,69839.68712292964,21808.292528376733,0.0,0,0,37569.84728156463,5.1367357326973915,2756.2008911102334,1
53,71580.71343510626,23250.959739725975,35.0,1,1,48286.20365004745,0.4632020692237582,4381.8227500415,1
27,66783.87151206016,36771.364753316426,4.13008300172771,1,0,33655.76975259445,5.0768619178648215,1411.1264096819982,0
54,68418.98031744969,25925.074116726068,26.501930588112394,0,3,500.0,10.537646539983637,3216.3267684022776,1
39,50123.293657159455,1949.4402099607632,15.740409203407896,3,3,23193.82428361825,10.763611017435592,1681.8007773833,1
21,38278.194991649565,32034.703847675042,0.0,1,2,500.0,8.323095033642463,3552.6877176173743,0
64,39372.51824846596,14591.034205549828,35.0,1,5,41832.56687175541,9.735574676473583,3151.574770166925,1
28,25561.661527758555,19071.550728393235,1.1458497834342658,2,0,46131.59710727342,13.381917795372958,4221.220235086455,0
47,59265.075007827094,5207.460278247336,19.995384466698802,4,3,46950.640358394754,7.376359215599793,3049.7377316374013,1
29,53497.92190192131,23262.020181238957,0.37045610016401676,1,1,38803.704586136475,13.836594188751175,2236.39458374563,1
62,47080.22131846524,11486.257099324477,30.805144757666877,1,0,47422.65232900738,3.3667658035032697,2158.0368088210753,1
54,18000.0,19001.696379934736,29.971680615719574,1,0,1621.1399111857027,6.633544777297547,2374.8404830885156,0
57,32548.28554550496,15159.00994639217,35.0,1,0,28063.795407702823,4.595833850697899,2140.3483628967333,1
40,75175.131725257,37250.12801735852,17.71503515122679,0,2,4531.512201452129,10.96352565869504,3812.398073762557,1
42,43036.731998863645,37822.60300145589,26.781460352202412,1,1,23550.066969493997,1.9275777670427567,3748.0744490855504,0
49,61490.650197823146,18465.131702147413,24.80930432300789,2,1,59092.53124678963,5.391172622482546,1253.0892995518843,1
56,29967.662260445388,18639.777113688546,35.0,0,0,49678.269282384485,0.0,2634.524128774382,1
59,80896.69868246616,14265.57033650485,31.281788317084246,2,1,41921.13731653959,9.971880427849307,2656.242365120131,1
21,52407.50211901582,29060.062915027862,0.0,0,0,26730.835885188422,13.233951378627415,1896.8342463794174,0
50,60220.72713670363,14710.801296666228,29.40987864730715,2,0,12115.293879979527,11.553539756500482,2994.4249928664594,1
25,96864.03625387032,13786.627253543007,0.0,0,1,33366.49830811972,11.063138067348888,3914.7657540452024,1
33,82295.92181060926,27785.928636649645,8.972077787030294,0,1,49992.16497280152,11.197001979899742,3402.6280855579394,1
58,49481.81881683296,12617.009046833506,35.0,0,0,37377.686806666214,10.498469142182525,3812.3615500478036,1
32,44322.03667233353,17622.449655514694,10.7326166289064,4,2,1457.5657946778847,10.071978112530397,1953.3789372179065,0
56,49140.18979264843,2186.892184890072,35.0,2,1,31882.996148085036,10.394567288143131,2632.8569954900017,1
41,64178.16847257764,25041.90345123167,15.475370948838009,1,1,500.0,3.7215893504622057,1910.9170886604688,0
31,53105.96558348432,37408.66939181869,2.1910935474079096,4,2,44475.30899590813,5.999032782400767,2815.4870635225097,0
36,47885.60538993751,25212.25372799792,15.394206501742405,0,0,17525.86053479913,7.351216303542564,2896.505818196523,1
44,81409.26251276277,32617.99167547305,17.594461288672363,3,3,7983.814802647208,5.321474306502432,3463.854204860816,1
55,52944.221947998936,9538.978638226692,35.0,1,0,44722.75192917966,0.0,3782.1426684622606,1
48,96392.60367467174,20363.24282028201,28.68124405698242,3,1,40068.801069311754,0.824955065530312,3220.0794475511857,1
62,56633.36614753911,8568.400756306104,35.0,1,1,34183.18132345579,8.14988057511737,1825.847123443207,1
60,87135.7310960451,15722.344544186572,35.0,0,1,69450.74304871893,11.528879543609591,1383.044557108204,1
54,61431.74960879128,25722.11477352505,34.185743236185424,1,4,41429.99705260721,7.0467095457985325,3068.0180276347974,1
48,72333.29031849006,19018.206131032985,27.567210188594597,1,1,18390.77526130739,20.824109309270973,3950.468997975091,1
34,41957.001072680956,3873.5897739877837,15.838926945629908,2,3,39345.66961472895,2.401187849223649,2577.687310638582,1
39,39632.33399342659,4849.708944622465,13.217364825827577,1,4,24850.607818864028,9.224710710328491,1225.345794080283,1
26,63274.70719026978,4188.360685092262,5.335302929453404,2,3,52801.65879414604,13.456013053247208,4476.280361037214,1
37,72793.95836437568,22914.525899395903,13.478344124176058,2,3,35057.589722947705,12.328385605827894,3040.4640951453002,1
62,55724.617036008334,38638.94535656668,35.0,2,2,36838.619162408075,10.275334308873092,2754.0273644442145,1
40,31844.91996849345,31624.58244000213,15.066493032689323,2,2,4037.368616484706,12.35126986921055,1548.8259640942606,0
26,30515.349406792113,1000.0,8.44315383459383,2,1,31104.32915105314,7.2769717382885,2614.594600605907,1
50,29311.54476064766,32210.75938069784,26.243848255910464,2,3,28987.214623225333,15.314408724102751,3218.195745975998,0
64,23182.80196709114,27364.004170146472,35.0,3,0,11564.157806210082,13.415795531771309,3052.718648498192,0
60,56970.736470047574,2547.000544712422,35.0,0,1,26012.97324500079,2.738861996447267,1988.1015846628106,1
33,75250.79059074445,14967.983832895025,7.926347000416997,1,1,37843.54398451341,8.607839688171934,2548.6412453382504,1
41,54758.51583535344,28955.224114958095,20.60083671583043,1,1,29921.707211807763,0.0,2045.593968166911,0
44,18000.0,23504.335109347852,18.631162508394727,3,2,4582.205551487394,14.608944866178547,4097.745424606754,0
32,51566.311713978124,4909.049476120144,13.35625457962011,1,1,25082.09700245502,8.121157205158672,3405.3865807725015,1
33,52069.61806061307,24107.42155796194,8.663393157429187,2,3,21575.553797282264,13.743864220335064,2128.098618260323,0
31,92727.97750405791,1000.0,2.9565830802245947,0,2,33483.24341456129,6.453212476160852,1548.3773070304676,1
65,28771.517567447987,15771.778242427887,35.0,2,1,31539.586114099602,0.0,2850.0335740081355,1
54,47967.803153214474,29379.567694000485,30.25808465717447,0,3,22590.964881986758,20.186837705349955,2156.4643492544496,1
58,85705.34824980216,18183.942155713197,30.530848091279214,0,0,21888.058018379677,7.6554427359362,2223.524002667655,1
57,63099.610144237864,13010.624500380542,35.0,1,3,31210.006583720995,1.998956882991001,1578.307279795602,1
64,65139.635323295646,26893.46253772349,35.0,2,0,47333.581589758134,12.728811441954443,1689.732147930432,1
25,57062.51986642981,27747.518150865813,9.577664784621978,1,3,35015.529408747345,17.17928640622148,2746.4031373044722,1
60,60938.983695830764,31100.396928669503,35.0,0,1,55615.247855232854,5.987809127714932,2359.8093969421793,1
23,68996.97154501364,26743.424284463872,0.0,1,1,50397.43761915403,6.503787946365141,4846.862947418625,1
42,40429.24625993021,28813.747939371468,16.511643008376744,3,1,56940.284931764734,8.190231173557896,3134.828089401032,0
47,70805.0544203476,25329.085574375345,21.15592279492008,1,1,54635.297732455,1.4451468422394989,1563.474336729188,1
37,30285.945696060295,20655.28649116472,15.528508042868097,1,1,58133.09130133301,3.5466627520931526,1217.927381284598,1
27,60910.623510967685,18895.08999763814,3.3454587569954914,1,2,9243.429411517787,15.90962932182511,2958.35424979229,0
29,58217.33733915389,15627.40280902598,2.2922632819138964,2,0,41653.67300238843,6.338967810502426,2242.8196147456847,0
58,43906.724412542055,5876.317069402743,35.0,1,1,51929.76995155014,2.812215109873949,3798.32745455419,1
35,54591.66504413836,8446.884911801912,14.91454172655712,1,1,55182.49179341913,4.739790518183627,2853.6774546139454,1
34,43794.277252020045,15179.855180647903,7.422300313869048,0,3,16127.061365748852,12.364118436650672,815.7317212751,1
62,35709.3761164886,20414.521596024293,35.0,2,3,41832.84944876588,0.0,1682.5181314242213,1
27,48634.9346509544,32408.125980042634,0.3274445101160363,1,3,31353.655169107544,8.273249486769247,1992.246149593584,0
62,35128.20456331009,17582.027721244875,35.0,0,1,63247.08419413701,19.31109372521231,2997.833244531415,1
62,60810.354353678464,28034.76290877664,33.52202554560018,2,2,5028.750760899889,17.155313136445148,1652.5228131361287,1
47,34298.46110525746,28793.15656432121,20.25488178183687,1,1,16152.78753438842,9.866013904093364,2737.5358345627187,0
28,67815.58641383893,15685.53202311209,2.9045659636591394,2,1,500.0,13.582213050219902,1397.4651609088278,0
28,33733.37677728124,23946.90211370184,0.0,2,3,32603.093166595478,13.534131423981375,2605.5668770806083,0
33,44806.691519541884,15564.719582751386,3.9113564154545015,0,2,70749.12484685372,6.3707399825545075,2933.0233860033923,1
46,43757.13865212678,31221.35894078477,24.50477393375115,0,1,29201.850866400742,11.623969016821533,3915.359285622164,1
27,78852.6411197471,24358.43338265932,0.0,1,3,31818.599805436574,15.942915093936785,2821.0178812446497,1
41,60945.21902109865,6095.162453116447,14.67655280362371,2,0,39904.297871217685,0.6811887843793443,1864.9385681742954,1
26,51188.79155420091,19615.246521538465,0.31697237123719924,2,1,27906.771269868765,9.883254387407984,3943.7045782623427,0
45,63976.94993925502,34481.1216182388,27.447787656247723,2,1,36588.46834459345,8.80737724044276,2435.139767412981,1
21,18000.0,16187.689654532987,0.0,2,2,37059.81004790065,7.515822424871056,3296.210091291302,0
52,54223.59538646367,22477.15030095068,25.8793984462037,3,1,14779.980262316518,7.073166528326902,2048.3938059468696,1
23,90955.25520048573,23458.78837739145,0.8633044232760734,0,2,28307.15919210597,8.158349862652143,2681.7004339031723,1
29,57382.23711524811,7633.771008353995,7.943373328695467,1,2,43354.792676824436,8.577860989247425,1878.8588588798493,1
28,56222.43704504804,23107.07949213514,0.0,2,2,46714.37009813572,12.593076464315892,2890.033959814288,0
58,64866.31083355953,4061.6484796537425,34.46173956451229,4,0,53373.02981149695,9.3825733161359,3323.445285647256,1
23,71120.89437965822,11743.75893598604,0.021048040653425915,0,0,36037.84920209029,6.11061702661814,2154.6806520279024,1
40,19045.59952798253,28757.22967494192,21.160431244966368,3,2,36404.14280239993,2.800392712544854,2104.092872551993,0
47,24718.123327761517,21567.56290308358,26.810607225938256,1,2,43503.32757386325,4.637787410864812,2921.136396617566,0
44,58785.24323955064,14955.221922534729,15.913719311861115,1,3,19294.136155716456,8.305830514395153,1857.48562701819,1
51,42132.221885844825,22464.610212451873,32.236019506258245,1,0,18555.97706419508,3.4696463105883644,1233.8506813980637,1
57,78616.45471995845,17399.077522448686,26.05459155161233,2,1,27753.638562220825,11.72938544357311,2917.876776561112,1
38,49326.86098206597,18125.785023518332,9.918507284365614,3,2,7049.681408026136,9.150275703364276,2503.072541042059,0
58,20178.44675716388,24568.185267201377,35.0,0,1,37324.21389059836,12.717637100285051,2484.026547703479,0
35,32175.749496808054,10726.32259340868,7.9024587710436665,2,4,48883.476651028745,3.8059038951648687,3068.9633731231156,0
65,18000.0,18403.364055546906,35.0,0,0,17219.214392909624,2.844661676758755,3194.6753171873706,0
43,50785.740328907574,14877.318053933472,16.502218964624358,2,4,37832.68541793488,12.680286131338326,2455.098297571521,1
54,51609.0857092411,2143.9662539974433,35.0,3,2,18675.641083044116,7.649769783337771,1589.597535239043,1
60,47359.67122392584,8795.442437507003,35.0,2,1,11701.64096409133,5.987414355490548,2025.2718771459686,1
56,74419.8227025353,33682.06447063832,35.0,2,2,67000.098787674,10.493302478261981,3126.4675374188505,1
59,76573.35705730048,21847.23314585234,32.3261404158654,0,1,11959.803551689638,10.307246193228636,2722.7623971004837,1
45,51933.00837959,4764.1169859861075,28.947480586862664,2,2,6972.252274418788,0.7211813163335394,2105.216570818268,1
22,18000.0,2596.4562415158944,0.0,1,1,33864.87714699563,13.923225615430447,1894.0521627483886,1
43,66111.06844886065,16878.36099889416,25.21537263898994,3,1,34833.38661229379,4.947965282923131,3156.0405292303344,1
29,64996.48411315436,33611.86533176482,6.704544713843372,3,1,42010.178541418936,15.500090238709525,2400.51283499415,1
61,60569.04826282501,16132.418651956474,35.0,0,2,66022.10496317832,0.3322569321816866,3277.4451008949227,1
31,72666.63548754608,31069.995534040158,10.696181823960359,1,1,16011.663326496655,8.586994412401557,3391.402217694705,1
31,34033.09426370128,21519.307708186574,6.626143000276564,2,3,19588.13691646979,6.07189399530762,2318.444224743334,0
32,91157.5969513325,22712.50457845894,3.826946586211009,2,3,58958.49895152343,0.0,3454.6827363524885,1
49,37730.30044344638,4642.7949069543065,21.724577118438866,1,2,46904.22777910412,10.291039890258316,2724.56877901574,1
46,68486.01268961538,27375.229217497574,24.144957728566506,1,3,44401.46407971118,0.0,2840.982413825636,1
63,24627.74150055967,14650.679627263928,35.0,2,3,19382.36348086826,5.541665695164871,700.0,1
39,38255.23562913909,26630.92453610908,11.705467017077073,2,3,50265.98796742054,12.521377388580937,1726.1708315088908,1
33,82294.63564105605,9858.300180138871,13.234056187772051,3,1,44457.29076325864,4.349820113524806,1774.9750725103038,1
23,50303.8031859847,19770.493475099123,0.0,1,0,33411.670826148584,2.481329242422402,2313.2107498367873,0
21,70118.60689239037,21520.029539376315,0.0,1,2,19471.29941579714,11.00178235281005,2702.9159068884,1
37,59265.196996946426,16459.666834241336,13.130558743398398,0,6,31920.519978992015,5.752409747353003,2739.7252925368766,1
62,53110.75319199689,22045.451930861567,35.0,2,1,59672.76399269889,4.97470152655089,2857.1722521121274,1
44,79549.30584878841,15336.029248074912,25.143805912365316,2,2,10308.580453133753,13.374962385846615,1983.5498678604463,1
61,50740.141156265796,11509.402469587207,35.0,0,1,15603.616774857539,1.1636063242271142,3222.2266673973545,1
25,22946.71406385753,34054.83382793964,0.0,0,4,18699.556168728024,4.70196372264789,4228.359599196432,0
25,40541.67834486931,28489.528663614423,8.198703484575312,0,1,22605.21919182459,11.332235055348855,2282.007601295786,0
58,64921.451116630495,10391.352549518233,35.0,3,2,29716.739642621513,0.8402632224524114,2002.6986493097165,1
25,62119.16391452515,23684.44305594613,0.7521907351079824,0,0,47254.27850763431,15.876735798680967,1983.2013584802144,1
23,26792.95149576211,10573.21145298847,0.0,0,1,38305.454059514326,5.915762574666138,2676.9210438774426,0
39,41961.83465065238,6153.153563376758,14.308423514993207,1,1,31095.13890906172,11.372636907061825,2126.8132013482964,1
62,44529.01571435956,28338.094413989762,35.0,0,4,34985.882551446215,11.36217589011271,1042.704428225111,1
52,48421.54730594395,1000.0,24.38841906869654,2,3,41231.83728653723,6.238560380187862,1288.9233147934954,1
25,30233.555405172076,27268.559135765412,1.3053657549631406,1,0,500.0,4.604939440767205,3518.1711255207,0
58,43689.320053849384,15472.776874269415,33.14278999390154,0,2,49288.51545158282,6.785177190229019,3753.6146361110377,1
58,41885.0112653285,15884.533969194714,28.099641259579474,0,1,15124.567028044758,10.563421237451875,4039.900629162177,1
57,68887.59867571454,22097.512196232896,30.82233434829855,2,1,22016.813318805216,2.0678757801957115,2803.673994901439,1
61,69564.18359782439,23811.98811994252,35.0,1,1,36127.835790664554,0.9837070563444819,1708.1850428415696,1
31,52375.41175440131,9736.568231710919,7.717569508878355,2,1,28642.695095929488,14.421013608768115,2205.7854657585362,1
65,47943.283674326834,25177.256087500635,35.0,3,1,38764.747939680106,3.325724647835518,1257.7511285181365,1
35,57518.63761670404,19133.705380252235,16.363587055734833,3,3,32552.9025322153,8.770419410142015,1223.0972094122233,0
57,40301.64806579965,5439.452071319618,26.88316544056625,3,0,24792.01883289081,5.988978955504485,2829.736439506454,1
47,34357.022520986066,16301.255164202608,23.299755946985133,0,6,57517.64704877308,6.2106719438829385,3085.1103944663164,0
56,38076.01823933709,31812.79015558926,35.0,0,4,42745.17957618243,14.151948606938223,4362.536200153619,1
49,43573.363048513784,34765.947982456964,31.108083192327342,0,1,35438.11185244115,6.574154061212381,2525.2157814326038,1
49,34057.47160373912,25173.484576086772,28.13308934044427,0,2,42465.3571354686,5.215869358910613,1377.9486702749589,1
48,57917.072063131745,6096.565118316299,25.920834570055103,1,2,17304.069131265078,5.651421818625536,2490.271654620471,1
56,68134.88212810675,22906.06902455888,32.93914567019471,2,1,69145.89135270032,4.482707904612472,2345.786720797939,1
54,26432.23058563165,26508.609038591927,35.0,0,3,10422.530380503511,3.6495465368747797,2157.891490881398,0
27,55452.3168018886,25257.07983318722,0.0,2,1,32037.035849281227,4.5027656854206,2909.3746107273873,0
58,51041.15568520596,25849.542886879182,35.0,0,2,24844.326984880674,15.316050564443078,1506.9747238045752,1
45,61147.156339662455,21632.63079247531,21.011081685583594,1,3,24160.54124231313,10.557444135302129,2717.6492895433653,1
35,54767.10217413541,17275.876611694563,9.828859530168994,1,5,21823.37838633433,5.274017255701638,3186.406939147531,1
44,28835.212961230645,11916.325040959815,21.483359285457766,0,3,16109.219982026974,11.908278173094113,3877.763993208767,1
64,32276.99262057102,1000.0,35.0,1,3,51390.15968654615,0.0,2879.338264132345,1
59,55529.62436052951,21396.417667133508,28.684627782415063,2,1,8315.349697508085,13.878391758578351,3538.808405467349,1
58,73518.05655541917,19860.528436521887,35.0,1,1,47704.15017630876,13.475778849134613,2200.493563724515,1
41,18000.0,23575.758428248162,19.256298555515627,2,0,41673.67922497768,18.181670070118205,2326.138753328697,0
56,61223.07843642844,4624.563067071058,35.0,1,0,23143.95962977177,12.057757195393284,3813.0623370940775,1
38,76413.19609517758,24450.166893150603,14.09361053206253,1,0,39586.931108289355,9.18617271932586,1365.5740175325657,1
51,52245.53422828816,38545.45094620777,25.668470166692256,0,0,27157.817681461656,13.455701924340744,2237.173727978966,1
49,64903.64492847594,18784.50130777911,26.985127306708822,1,2,10181.885906831667,3.8709528431320157,3615.6016760533694,1
32,42344.75654383956,17383.34680793459,7.519360869331156,3,4,10372.194215923686,5.0229175414892495,2409.9994567227404,0
32,52851.408413016215,21090.02356085701,11.923107835922558,2,3,41797.94729645443,6.678775907732805,2342.9581713158714,0
23,25823.556670453272,38323.370247103376,1.0979975411064111,0,1,40864.26582633041,13.844407654501964,2361.201095090139,0
27,18000.0,7763.522383001091,8.523070149622102,1,1,34356.20545774595,2.7206082360888306,2705.436597362521,0
40,71969.78442205495,20032.06933393905,19.18210695128495,3,2,22952.70229187088,2.189691512151705,3577.475457727317,1
42,37270.09130096005,10003.42577702356,18.34013280843931,1,0,26572.232394641615,8.182690391035084,3431.8083664908927,1
28,46800.498789938254,12529.952791550051,6.977992412570183,2,1,24140.043171047524,10.587652485379328,2610.3115173490646,1
39,30044.039441136523,17504.096921180608,20.257226717625148,0,2,500.0,3.484597120299619,3583.1497107417163,1
48,29620.545344490234,31473.232416135586,21.515083025085183,1,0,31102.55850461303,10.352089763859667,2907.6136669967627,0
31,51870.92139829691,36009.906006887366,3.589617582141348,1,1,39404.18750177102,13.841996710252019,3373.2081510387484,1
36,41867.61050555836,22481.421446267064,17.504210849017184,0,3,31216.9583780077,13.002308467417624,1674.4674733163017,1
37,61803.477963904574,14234.052769765147,19.97498115584499,0,0,61844.68509634564,8.766463842641208,4164.697460089757,1
43,63145.69154163265,42927.38866638519,15.70373341039108,1,2,11917.881393060357,6.547011255555112,2798.1917487308856,1
37,60775.29363384293,13724.4551867048,14.083444663365434,2,2,18100.133095913036,15.67811817823707,700.0,1
54,59294.81423671199,12288.640856402628,27.8476086559521,0,1,32394.341922306063,7.077019972457255,4093.5744561224205,1
35,83399.82768877395,1000.0,17.171211283619563,0,3,34387.80258346377,11.701773098076025,2604.549438089596,1
40,35783.31215719205,31960.915692447437,17.480379472927016,2,0,500.0,16.791407395927884,2244.055434963746,0
38,54011.172408347484,27682.45592371294,10.793999836943122,0,3,40848.56399776085,11.17634039814967,2054.885241331521,1
29,75388.4167693526,42178.05536116446,7.979252287744805,1,1,34469.703112000774,2.014543835464936,2995.551681680932,1
51,77761.71656808465,4104.766477818741,21.10192286216415,1,1,500.0,0.8048860934585624,1800.4499729564398,1
31,29408.25431179769,32581.708074791095,6.10640518772226,1,1,27899.233160071406,5.511852899684498,2080.784183596341,0
34,49377.60205019434,18701.355183661275,12.324183617117681,1,1,15446.252605103982,10.547495617291126,2102.4097065694805,0
56,79446.17972561068,26061.002168001363,35.0,1,1,21840.181242351777,9.223929334220067,2336.9776606679866,1
63,64145.423893583175,1522.2285889552913,35.0,1,1,5914.18587579847,18.035410327318367,2136.3125752413252,1
51,58514.73456663591,32680.81822665297,23.26848656190494,0,2,37491.3962161243,9.175281438807035,3367.532718489376,1
62,51081.67551817618,25865.167513318305,35.0,1,2,61711.97485026407,5.362793916246829,2843.9560743179295,1
59,48091.583337260585,17610.899652137825,35.0,0,5,34770.42433506509,1.3332894844505487,2953.733064509855,1
42,60187.943135625836,24451.126876611215,13.70596675609708,3,2,500.0,12.902186889486725,3149.541992165559,0
55,50457.2657502793,10345.04698957751,27.075445793364477,2,2,35140.72867199038,6.969693853958744,2516.215156850869,1
35,54233.584821200006,12205.599144183007,14.766338045312386,1,4,26496.501740417367,0.0,1681.7216037885592,1
41,56414.77671007067,13365.553863746038,25.436474482902764,2,3,10181.774374426142,7.111303014576348,4224.655231439194,1
45,42794.712487117016,1000.0,19.57264733658316,1,2,36365.22896503849,2.021309444364965,3434.7811891664714,1
64,64578.32872986589,26617.58494203367,35.0,1,3,45835.765106292405,4.871812448250923,4051.5443125420256,1
59,107456.40367147754,29915.936141825663,35.0,1,3,17967.117325923522,7.030959882213333,3531.084578865304,1
43,23014.240492130648,10986.558502361584,16.951634187489994,0,2,500.0,2.4741097583250466,2185.6657365210663,0
50,60832.22543541964,21482.030159448186,29.529240014374018,1,1,500.0,4.561879155218218,700.0,1
30,41316.5784048597,15344.595253707637,3.712854706723672,0,4,18017.6683154642,3.2794008294334054,1493.813217025029,0
57,65393.2463953465,21282.739620810305,28.98395008439422,2,2,27200.937553323427,3.4135540183988224,3172.869842037413,1
